"","employee_id","gender","age","education","department","job_level","years_experience","salary","bonus","performance_rating","date_joined","location","tenure_years","attrition_flag","base_salary","variable_pay","total_compensation","employee_satisfaction","work_life_balance_score","training_hours","certifications_count","absences_last_year","hours_worked_per_week","salary_bucket","experience_bucket","hours_bin","wlb_bin"
"592","E0592","Female",21,"High School","Marketing",1,0,265000,14800,4,2019-02-04,"Mumbai",5.9,"No",230900,34100,279800,6,8,57,3,2,41,"Low","0–5","41–45","8–10"
"593","E0593","Other",21,"Masters","Operations",3,0,1004000,150700,4,2017-11-16,"Delhi",7.1,"No",785900,218100,1154700,9,8,35,3,8,30,"Medium","0–5","<=35","8–10"
"594","E0594","Female",27,"Masters","IT",3,4,1625000,245400,4,2017-02-18,"Chennai",7.9,"Yes",1290300,334700,1870400,7,8,33,1,1,33,"High","0–5","<=35","8–10"
"595","E0595","Female",26,"Bachelors","IT",3,1,1313000,150700,3,2011-01-13,"Pune",14,"No",1041400,271600,1463700,9,3,7,2,8,35,"High","0–5","<=35","1–3"
"596","E0596","Male",37,"Bachelors","R&D",4,12,2122000,490600,4,2018-08-03,"Mumbai",6.4,"No",1621000,501000,2612600,5,10,52,1,5,45,"High","11–20","41–45","8–10"
"597","E0597","Male",21,"Masters","Finance",1,0,676000,43600,4,2019-08-20,"Pune",5.4,"No",584800,91200,719600,9,9,23,0,2,36,"Low","0–5","36–40","8–10"
"598","E0598","Female",34,"Bachelors","Marketing",5,12,2735000,251800,1,2016-12-09,"Mumbai",8.1,"No",2353700,381300,2986800,8,1,53,2,4,45,"High","11–20","41–45","1–3"
"599","E0599","Male",32,"Masters","R&D",2,10,1221000,70400,3,2022-03-07,"Bangalore",2.8,"No",1032000,189000,1291400,9,5,48,1,5,44,"Medium","6–10","41–45","4–5"
"600","E0600","Female",30,"Bachelors","Sales",1,8,742000,52100,3,2024-06-03,"Bangalore",0.6,"No",641900,100100,794100,4,7,46,0,3,46,"Low","6–10","46–50","6–7"
"601","E0601","Female",31,"Masters","Sales",2,5,688000,49400,3,2014-01-22,"Bangalore",11,"No",571100,116900,737400,7,2,0,0,4,47,"Low","0–5","46–50","1–3"
"602","E0602","Male",21,"Bachelors","Operations",1,0,313000,14200,2,2014-09-12,"Chennai",10.3,"No",276000,37000,327200,7,6,17,1,4,42,"Low","0–5","41–45","6–7"
"603","E0603","Female",32,"Bachelors","Sales",2,10,763000,74600,4,2017-07-22,"Pune",7.5,"No",683700,79300,837600,7,9,37,1,9,39,"Low","6–10","36–40","8–10"
"604","E0604","Female",24,"High School","R&D",3,0,1263000,157900,3,2021-12-01,"Mumbai",3.1,"No",1084300,178700,1420900,8,8,55,2,2,38,"Medium","0–5","36–40","8–10"
"605","E0605","Female",30,"High School","IT",3,8,989000,117300,3,2012-09-28,"Bangalore",12.3,"No",850100,138900,1106300,7,6,48,2,5,38,"Medium","6–10","36–40","6–7"
"606","E0606","Male",38,"Bachelors","IT",4,16,2021000,375900,3,2015-04-17,"Mumbai",9.7,"No",1662100,358900,2396900,1,6,39,2,2,40,"High","11–20","36–40","6–7"
"607","E0607","Female",33,"High School","Operations",4,9,1611000,347200,4,2023-06-13,"Delhi",1.6,"No",1238500,372500,1958200,7,8,48,2,5,37,"High","6–10","36–40","8–10"
"608","E0608","Male",21,"Bachelors","IT",1,0,509000,19000,2,2021-06-10,"Delhi",3.6,"No",453200,55800,528000,10,7,46,3,6,43,"Low","0–5","41–45","6–7"
"609","E0609","Female",35,"Masters","Operations",4,13,1802000,419000,4,2023-06-22,"Mumbai",1.5,"No",1474300,327700,2221000,7,2,40,0,7,42,"High","11–20","41–45","1–3"
"610","E0610","Female",28,"Masters","Finance",2,6,1080000,101400,3,2024-04-25,"Mumbai",0.7,"No",863600,216400,1181400,7,8,31,1,6,39,"Medium","6–10","36–40","8–10"
"611","E0611","Male",24,"Masters","Marketing",1,2,527000,24600,3,2023-07-16,"Chennai",1.5,"No",444000,83000,551600,4,9,22,0,6,52,"Low","0–5","50+","8–10"
"612","E0612","Female",21,"Masters","Sales",1,0,527000,32200,4,2019-07-14,"Pune",5.5,"No",432100,94900,559200,8,7,16,1,3,46,"Low","0–5","46–50","6–7"
"613","E0613","Female",21,"Masters","IT",1,0,829000,26200,3,2014-10-11,"Hyderabad",10.2,"No",623800,205200,855200,9,5,45,3,4,44,"Medium","0–5","41–45","4–5"
"614","E0614","Other",27,"PhD","Finance",2,5,971000,79300,3,2024-10-10,"Delhi",0.2,"No",782200,188800,1050300,6,2,29,1,7,36,"Medium","0–5","36–40","1–3"
"615","E0615","Male",33,"PhD","Operations",3,8,1284000,269900,5,2019-05-20,"Hyderabad",5.6,"No",976500,307500,1553900,5,3,56,1,5,38,"High","6–10","36–40","1–3"
"616","E0616","Male",24,"Bachelors","Marketing",2,2,636000,49400,3,2014-04-06,"Delhi",10.7,"No",550700,85300,685400,8,5,41,1,5,37,"Low","0–5","36–40","4–5"
"617","E0617","Male",26,"Masters","IT",3,4,1282000,146400,3,2012-12-19,"Pune",12,"No",1090600,191400,1428400,2,6,39,3,5,51,"High","0–5","50+","6–7"
"618","E0618","Male",21,"Bachelors","Operations",1,0,492000,26400,3,2022-07-03,"Pune",2.5,"Yes",395100,96900,518400,4,5,36,1,4,39,"Low","0–5","36–40","4–5"
"619","E0619","Other",22,"Bachelors","Finance",2,0,712000,48400,3,2017-04-01,"Mumbai",7.8,"Yes",638000,74000,760400,3,9,37,2,5,44,"Low","0–5","41–45","8–10"
"620","E0620","Female",21,"Bachelors","HR",1,0,250000,17000,4,2012-02-14,"Chennai",12.9,"No",215400,34600,267000,5,2,21,0,1,48,"Low","0–5","46–50","1–3"
"621","E0621","Male",21,"Bachelors","HR",1,0,378000,22700,3,2022-04-15,"Bangalore",2.7,"No",295200,82800,400700,9,6,69,3,4,49,"Low","0–5","46–50","6–7"
"622","E0622","Male",25,"Bachelors","IT",1,2,652000,41300,4,2020-10-10,"Pune",4.2,"No",496400,155600,693300,10,10,46,1,6,36,"Low","0–5","36–40","8–10"
"623","E0623","Male",28,"Bachelors","Sales",2,2,569000,75200,5,2017-10-21,"Chennai",7.2,"No",483500,85500,644200,6,9,41,2,3,45,"Low","0–5","41–45","8–10"
"624","E0624","Female",22,"High School","Marketing",3,0,1150000,134000,3,2018-05-07,"Delhi",6.7,"No",900100,249900,1284000,6,8,57,0,8,45,"Medium","0–5","41–45","8–10"
"625","E0625","Female",24,"Masters","Marketing",1,2,645000,45100,4,2011-06-05,"Delhi",13.6,"No",505600,139400,690100,6,6,36,0,4,47,"Low","0–5","46–50","6–7"
"626","E0626","Female",41,"High School","Finance",5,19,3065000,727200,3,2011-12-25,"Bangalore",13,"No",2581700,483300,3792200,4,5,46,0,4,44,"High","11–20","41–45","4–5"
"627","E0627","Female",29,"Masters","Sales",3,7,1266000,186800,4,2011-10-01,"Mumbai",13.3,"No",1122500,143500,1452800,9,5,26,1,5,28,"Medium","6–10","<=35","4–5"
"628","E0628","Male",26,"Bachelors","IT",2,4,911000,59300,3,2010-08-02,"Chennai",14.4,"No",762100,148900,970300,5,6,60,0,4,39,"Medium","0–5","36–40","6–7"
"629","E0629","Female",24,"Masters","Sales",2,0,695000,70400,4,2019-03-24,"Mumbai",5.8,"No",536600,158400,765400,8,4,54,0,3,53,"Low","0–5","50+","4–5"
"630","E0630","Female",29,"High School","IT",3,0,1119000,133900,3,2016-04-24,"Chennai",8.7,"No",879900,239100,1252900,7,7,25,0,4,41,"Medium","0–5","41–45","6–7"
"631","E0631","Male",25,"High School","Operations",3,0,924000,144900,4,2016-10-26,"Bangalore",8.2,"No",712700,211300,1068900,5,4,53,0,5,46,"Medium","0–5","46–50","4–5"
"632","E0632","Male",32,"Masters","Marketing",3,9,1444000,170900,3,2013-07-19,"Bangalore",11.5,"No",1281800,162200,1614900,7,6,53,4,4,37,"High","6–10","36–40","6–7"
"633","E0633","Female",24,"Bachelors","Sales",3,0,926000,60800,2,2012-11-14,"Delhi",12.1,"No",743900,182100,986800,4,3,56,1,4,46,"Medium","0–5","46–50","1–3"
"634","E0634","Male",21,"Masters","Finance",1,0,674000,35200,4,2018-11-01,"Pune",6.2,"No",585700,88300,709200,6,9,57,1,1,37,"Low","0–5","36–40","8–10"
"635","E0635","Female",29,"High School","IT",4,7,1773000,218200,2,2014-12-03,"Chennai",10.1,"No",1507100,265900,1991200,5,8,34,0,3,46,"High","6–10","46–50","8–10"
"636","E0636","Female",26,"High School","IT",3,1,1039000,127500,3,2021-05-03,"Chennai",3.7,"No",862500,176500,1166500,7,8,50,2,2,45,"Medium","0–5","41–45","8–10"
"637","E0637","Male",21,"Bachelors","R&D",1,0,775000,67300,5,2017-08-22,"Delhi",7.4,"No",650500,124500,842300,6,5,66,2,6,37,"Low","0–5","36–40","4–5"
"638","E0638","Male",28,"Bachelors","Operations",3,5,1188000,130100,3,2016-11-20,"Pune",8.1,"No",1000800,187200,1318100,7,4,61,1,6,45,"Medium","0–5","41–45","4–5"
"639","E0639","Male",21,"Bachelors","Operations",1,0,490000,29500,3,2013-08-09,"Mumbai",11.4,"No",436500,53500,519500,7,8,37,2,9,40,"Low","0–5","36–40","8–10"
"640","E0640","Female",21,"High School","Finance",1,0,473000,16800,2,2018-02-07,"Delhi",6.9,"No",382700,90300,489800,9,8,25,0,4,49,"Low","0–5","46–50","8–10"
"641","E0641","Male",21,"Bachelors","Sales",2,0,778000,78200,4,2013-01-28,"Mumbai",11.9,"No",664000,114000,856200,8,7,23,2,7,36,"Low","0–5","36–40","6–7"
"642","E0642","Male",27,"High School","HR",2,5,852000,70400,3,2013-11-09,"Mumbai",11.2,"No",752500,99500,922400,9,6,60,1,3,44,"Medium","0–5","41–45","6–7"
"643","E0643","Male",37,"High School","IT",4,15,1982000,480700,4,2012-07-14,"Mumbai",12.5,"No",1653100,328900,2462700,7,7,71,2,3,38,"High","11–20","36–40","6–7"
"644","E0644","Female",24,"PhD","IT",3,0,1597000,201300,3,2012-09-13,"Delhi",12.3,"No",1352100,244900,1798300,8,6,52,3,5,38,"High","0–5","36–40","6–7"
"645","E0645","Female",21,"Masters","HR",1,0,250000,7800,2,2016-09-05,"Delhi",8.3,"No",214100,35900,257800,8,6,47,1,4,47,"Low","0–5","46–50","6–7"
"646","E0646","Male",49,"PhD","Marketing",5,27,3311000,1037000,4,2010-08-17,"Mumbai",14.4,"No",2494500,816500,4348000,6,9,61,2,7,43,"High","20+","41–45","8–10"
"647","E0647","Male",27,"High School","HR",2,3,696000,61700,3,2023-05-11,"Delhi",1.6,"No",568700,127300,757700,4,10,39,0,3,37,"Low","0–5","36–40","8–10"
"648","E0648","Female",26,"High School","Sales",2,4,732000,50900,3,2015-01-23,"Delhi",9.9,"No",605300,126700,782900,7,7,48,0,2,33,"Low","0–5","<=35","6–7"
"649","E0649","Female",21,"Bachelors","Operations",1,0,465000,13100,2,2014-01-23,"Bangalore",10.9,"No",361600,103400,478100,9,8,53,0,3,44,"Low","0–5","41–45","8–10"
"650","E0650","Male",36,"Bachelors","IT",4,9,1880000,258400,2,2010-04-01,"Hyderabad",14.8,"Yes",1545400,334600,2138400,6,6,48,0,4,45,"High","6–10","41–45","6–7"
"651","E0651","Male",34,"Bachelors","R&D",4,12,1955000,341600,3,2020-11-21,"Mumbai",4.1,"No",1675300,279700,2296600,3,8,30,0,6,44,"High","11–20","41–45","8–10"
"652","E0652","Male",23,"Masters","R&D",2,0,1081000,109700,4,2014-02-09,"Mumbai",10.9,"No",835800,245200,1190700,4,6,0,1,3,42,"Medium","0–5","41–45","6–7"
"653","E0653","Female",24,"Bachelors","R&D",2,2,858000,72700,3,2012-12-29,"Hyderabad",12,"No",710500,147500,930700,7,8,48,1,3,42,"Medium","0–5","41–45","8–10"
"654","E0654","Male",21,"Bachelors","IT",1,0,692000,33500,2,2017-08-04,"Chennai",7.4,"No",556000,136000,725500,3,7,29,1,4,35,"Low","0–5","<=35","6–7"
"655","E0655","Male",36,"Bachelors","Sales",5,12,2734000,451500,2,2013-07-07,"Pune",11.5,"No",2399100,334900,3185500,7,6,35,0,5,47,"High","11–20","46–50","6–7"
"656","E0656","Male",21,"Masters","Operations",1,0,428000,18200,2,2010-08-16,"Pune",14.4,"Yes",382400,45600,446200,7,4,59,2,7,41,"Low","0–5","41–45","4–5"
"657","E0657","Male",35,"Bachelors","Sales",3,10,1424000,170500,3,2011-04-21,"Hyderabad",13.7,"No",1157800,266200,1594500,9,5,79,0,0,43,"High","6–10","41–45","4–5"
"658","E0658","Female",22,"High School","Marketing",1,0,368000,23600,3,2014-07-22,"Mumbai",10.5,"No",330900,37100,391600,8,8,37,0,7,50,"Low","0–5","46–50","8–10"
"659","E0659","Male",30,"Bachelors","IT",4,8,2066000,503300,4,2024-03-14,"Delhi",0.8,"No",1582300,483700,2569300,7,5,16,0,4,39,"High","6–10","36–40","4–5"
"660","E0660","Female",33,"High School","Operations",3,9,1037000,161300,4,2012-02-24,"Bangalore",12.9,"No",911800,125200,1198300,6,7,50,0,4,40,"Medium","6–10","36–40","6–7"
"661","E0661","Male",32,"High School","Sales",3,9,1228000,93900,2,2012-08-21,"Chennai",12.4,"Yes",1000200,227800,1321900,9,3,27,1,6,45,"Medium","6–10","41–45","1–3"
"662","E0662","Male",21,"Bachelors","Sales",1,0,412000,15300,3,2020-12-22,"Delhi",4,"No",329300,82700,427300,5,8,47,2,4,50,"Low","0–5","46–50","8–10"
"663","E0663","Female",32,"Bachelors","Marketing",3,10,1464000,160900,3,2022-06-04,"Bangalore",2.6,"Yes",1177200,286800,1624900,8,8,25,2,3,48,"High","6–10","46–50","8–10"
"664","E0664","Male",29,"Masters","IT",4,6,2147000,647500,5,2024-10-29,"Mumbai",0.2,"Yes",1880600,266400,2794500,7,5,33,0,3,40,"High","6–10","36–40","4–5"
"665","E0665","Female",25,"High School","Finance",2,3,812000,35700,2,2014-06-08,"Pune",10.6,"No",724300,87700,847700,5,6,33,0,2,41,"Medium","0–5","41–45","6–7"
"666","E0666","Female",25,"Bachelors","Marketing",3,2,1049000,212500,5,2015-05-16,"Pune",9.6,"No",906100,142900,1261500,5,3,53,1,1,39,"Medium","0–5","36–40","1–3"
"667","E0667","Male",21,"PhD","Finance",2,0,1118000,83500,3,2019-11-08,"Mumbai",5.2,"No",873800,244200,1201500,10,2,37,0,6,42,"Medium","0–5","41–45","1–3"
"668","E0668","Female",28,"Bachelors","Operations",3,6,1277000,285800,5,2010-01-23,"Chennai",15,"No",1141800,135200,1562800,9,5,34,1,2,39,"Medium","6–10","36–40","4–5"
"669","E0669","Male",31,"Bachelors","Finance",3,7,1081000,180500,4,2012-02-15,"Pune",12.9,"No",831300,249700,1261500,9,10,45,1,1,40,"Medium","6–10","36–40","8–10"
"670","E0670","Female",21,"Bachelors","IT",1,0,693000,48600,4,2017-08-04,"Bangalore",7.4,"No",546600,146400,741600,10,8,54,1,4,49,"Low","0–5","46–50","8–10"
"671","E0671","Female",21,"Masters","IT",1,0,753000,44700,4,2022-01-31,"Pune",2.9,"No",669600,83400,797700,6,8,39,2,1,48,"Low","0–5","46–50","8–10"
"672","E0672","Male",21,"Masters","IT",3,0,1277000,225000,4,2019-06-16,"Bangalore",5.6,"No",1113400,163600,1502000,7,8,63,1,1,44,"Medium","0–5","41–45","8–10"
"673","E0673","Female",24,"Bachelors","Marketing",2,2,987000,99900,4,2021-04-22,"Bangalore",3.7,"No",853600,133400,1086900,8,9,57,1,2,51,"Medium","0–5","50+","8–10"
"674","E0674","Female",40,"Masters","IT",4,14,2224000,399500,3,2010-08-21,"Mumbai",14.4,"No",2000100,223900,2623500,9,6,48,2,5,41,"High","11–20","41–45","6–7"
"675","E0675","Female",28,"Bachelors","IT",4,3,1783000,286500,3,2012-01-13,"Pune",13,"No",1546800,236200,2069500,7,7,38,2,2,39,"High","0–5","36–40","6–7"
"676","E0676","Male",21,"Masters","IT",1,0,762000,35000,2,2019-08-26,"Mumbai",5.4,"Yes",573500,188500,797000,6,8,54,0,5,47,"Low","0–5","46–50","8–10"
"677","E0677","Male",33,"Masters","Finance",4,7,2004000,467800,4,2018-06-29,"Pune",6.5,"No",1761700,242300,2471800,9,6,34,3,4,37,"High","6–10","36–40","6–7"
"678","E0678","Female",25,"Masters","R&D",1,1,694000,27700,3,2012-02-26,"Delhi",12.9,"No",604800,89200,721700,7,6,33,1,2,46,"Low","0–5","46–50","6–7"
"679","E0679","Female",32,"Masters","Sales",2,6,499000,39900,3,2017-02-27,"Bangalore",7.8,"No",399500,99500,538900,8,8,31,0,6,40,"Low","6–10","36–40","8–10"
"680","E0680","Female",39,"Bachelors","Finance",2,17,953000,86500,3,2013-05-31,"Pune",11.6,"No",844400,108600,1039500,2,10,27,2,4,37,"Medium","11–20","36–40","8–10"
"681","E0681","Male",26,"Bachelors","Finance",1,2,533000,27100,3,2011-04-18,"Pune",13.7,"No",412000,121000,560100,7,7,64,1,6,36,"Low","0–5","36–40","6–7"
"682","E0682","Male",37,"Masters","Sales",4,15,2112000,500600,4,2023-11-19,"Mumbai",1.1,"No",1801800,310200,2612600,7,5,38,1,5,42,"High","11–20","41–45","4–5"
"683","E0683","Male",36,"PhD","HR",2,12,1122000,74700,2,2022-10-20,"Pune",2.2,"No",926800,195200,1196700,1,6,70,2,9,44,"Medium","11–20","41–45","6–7"
"684","E0684","Male",32,"Bachelors","HR",4,5,1752000,299300,3,2013-09-11,"Delhi",11.3,"No",1502500,249500,2051300,8,6,24,0,2,41,"High","0–5","41–45","6–7"
"685","E0685","Male",29,"Bachelors","Sales",3,4,1342000,157700,3,2020-04-14,"Mumbai",4.7,"No",1027800,314200,1499700,7,6,48,1,2,40,"High","0–5","36–40","6–7"
"686","E0686","Male",27,"Bachelors","Marketing",2,5,749000,83100,4,2012-10-13,"Hyderabad",12.2,"No",587100,161900,832100,6,6,22,0,1,41,"Low","0–5","41–45","6–7"
"687","E0687","Male",27,"Masters","Sales",4,5,1748000,384600,4,2018-09-15,"Chennai",6.3,"No",1369700,378300,2132600,7,6,27,0,7,39,"High","0–5","36–40","6–7"
"688","E0688","Female",29,"Masters","HR",5,7,2695000,503900,2,2022-03-09,"Chennai",2.8,"No",2114600,580400,3198900,5,9,47,2,5,47,"High","6–10","46–50","8–10"
"689","E0689","Female",43,"Masters","IT",4,20,2178000,486200,4,2012-03-13,"Bangalore",12.8,"No",1678900,499100,2664200,4,8,51,0,4,30,"High","11–20","<=35","8–10"
"690","E0690","Female",23,"PhD","HR",2,1,846000,29300,1,2020-12-17,"Pune",4,"Yes",653900,192100,875300,5,6,37,1,6,43,"Medium","0–5","41–45","6–7"
"691","E0691","Female",24,"Masters","Sales",2,0,576000,60900,4,2015-10-09,"Pune",9.2,"No",508100,67900,636900,8,9,37,2,7,38,"Low","0–5","36–40","8–10"
"692","E0692","Male",21,"Bachelors","Sales",2,0,771000,57100,3,2012-06-11,"Mumbai",12.6,"Yes",583200,187800,828100,7,9,35,1,9,41,"Low","0–5","41–45","8–10"
"693","E0693","Male",31,"Bachelors","IT",3,6,1385000,119300,2,2015-05-28,"Mumbai",9.6,"No",1241200,143800,1504300,8,5,24,2,0,43,"High","6–10","41–45","4–5"
"694","E0694","Female",29,"High School","Operations",2,4,622000,48600,3,2010-11-03,"Pune",14.2,"No",528800,93200,670600,8,5,41,3,5,42,"Low","0–5","41–45","4–5"
"695","E0695","Female",25,"High School","Operations",2,3,747000,84400,4,2021-12-18,"Pune",3,"No",649200,97800,831400,6,10,24,3,2,38,"Low","0–5","36–40","8–10"
"696","E0696","Male",26,"High School","HR",2,0,562000,37400,3,2010-11-16,"Delhi",14.1,"No",467400,94600,599400,9,7,61,2,1,45,"Low","0–5","41–45","6–7"
"697","E0697","Female",27,"PhD","IT",1,4,825000,64300,4,2024-04-09,"Mumbai",0.7,"No",623400,201600,889300,9,5,43,2,7,46,"Medium","0–5","46–50","4–5"
"698","E0698","Female",22,"Masters","R&D",1,0,772000,13500,1,2022-04-20,"Pune",2.7,"No",635500,136500,785500,7,7,28,1,2,38,"Low","0–5","36–40","6–7"
"699","E0699","Female",23,"Masters","Operations",2,0,850000,61700,3,2015-10-30,"Mumbai",9.2,"No",662800,187200,911700,5,2,70,3,4,43,"Medium","0–5","41–45","1–3"
"700","E0700","Female",26,"Bachelors","HR",2,4,640000,29000,2,2022-01-09,"Bangalore",3,"No",534000,106000,669000,5,6,50,1,3,41,"Low","0–5","41–45","6–7"
"701","E0701","Male",22,"Masters","Finance",2,0,762000,69200,3,2018-01-02,"Mumbai",7,"Yes",672000,90000,831200,4,8,45,0,6,45,"Low","0–5","41–45","8–10"
"702","E0702","Female",27,"Bachelors","Marketing",2,5,820000,72700,4,2017-09-06,"Chennai",7.3,"No",656800,163200,892700,5,6,50,1,6,45,"Medium","0–5","41–45","6–7"
"703","E0703","Female",30,"Masters","IT",4,3,1825000,331000,3,2013-09-16,"Chennai",11.3,"Yes",1404800,420200,2156000,5,6,32,3,2,43,"High","0–5","41–45","6–7"
"704","E0704","Male",33,"PhD","Operations",2,11,1030000,76300,3,2016-01-06,"Mumbai",9,"No",921100,108900,1106300,4,8,44,0,4,47,"Medium","11–20","46–50","8–10"
"705","E0705","Female",26,"High School","Sales",5,4,2776000,880900,4,2016-07-03,"Bangalore",8.5,"No",2161500,614500,3656900,6,5,56,1,2,41,"High","0–5","41–45","4–5"
"706","E0706","Male",24,"Masters","HR",1,2,549000,26600,3,2023-09-21,"Bangalore",1.3,"No",464400,84600,575600,9,6,56,1,3,45,"Low","0–5","41–45","6–7"
"707","E0707","Male",28,"Bachelors","R&D",3,6,1287000,263300,5,2015-12-15,"Mumbai",9.1,"No",1084500,202500,1550300,9,7,36,1,3,35,"High","6–10","<=35","6–7"
"708","E0708","Female",40,"Masters","R&D",3,13,1404000,112800,2,2017-01-26,"Delhi",7.9,"No",1156600,247400,1516800,5,8,18,2,2,37,"High","11–20","36–40","8–10"
"709","E0709","Female",21,"PhD","R&D",1,0,936000,39800,3,2015-06-22,"Chennai",9.5,"No",836000,1e+05,975800,9,9,0,1,3,45,"Medium","0–5","41–45","8–10"
"710","E0710","Female",32,"Masters","Finance",3,8,1304000,72100,1,2023-10-15,"Hyderabad",1.2,"No",1006300,297700,1376100,4,7,49,0,5,38,"High","6–10","36–40","6–7"
"711","E0711","Male",32,"Bachelors","HR",3,7,1167000,147800,3,2023-09-25,"Delhi",1.3,"No",884100,282900,1314800,5,6,44,0,5,47,"Medium","6–10","46–50","6–7"
"712","E0712","Male",27,"Bachelors","Finance",2,4,953000,92000,3,2012-07-06,"Mumbai",12.5,"No",738100,214900,1045000,5,5,9,2,6,40,"Medium","0–5","36–40","4–5"
"713","E0713","Male",37,"Bachelors","Finance",4,11,1889000,321300,3,2010-01-14,"Delhi",15,"No",1677900,211100,2210300,7,5,71,0,4,40,"High","11–20","36–40","4–5"
"714","E0714","Male",32,"High School","Sales",1,8,644000,25700,3,2022-04-20,"Pune",2.7,"No",504900,139100,669700,8,4,58,2,6,34,"Low","6–10","<=35","4–5"
"715","E0715","Male",27,"Bachelors","IT",1,2,442000,18500,3,2014-06-14,"Pune",10.6,"No",363500,78500,460500,8,9,15,2,5,36,"Low","0–5","36–40","8–10"
"716","E0716","Female",27,"PhD","HR",2,5,763000,95000,5,2020-12-11,"Mumbai",4.1,"No",650200,112800,858000,8,5,28,2,1,33,"Low","0–5","<=35","4–5"
"717","E0717","Female",31,"Masters","Sales",1,9,724000,75900,5,2014-02-14,"Pune",10.9,"No",603900,120100,799900,10,3,11,0,2,39,"Low","6–10","36–40","1–3"
"718","E0718","Female",41,"Masters","Sales",5,19,3128000,234300,1,2015-12-15,"Pune",9.1,"No",2730900,397100,3362300,8,4,61,2,6,45,"High","11–20","41–45","4–5"
"719","E0719","Other",29,"PhD","Operations",2,7,992000,89200,4,2018-07-09,"Pune",6.5,"No",879500,112500,1081200,6,7,44,1,0,44,"Medium","6–10","41–45","6–7"
"720","E0720","Female",36,"Bachelors","Operations",3,9,1204000,135300,3,2012-02-23,"Chennai",12.9,"Yes",954600,249400,1339300,8,5,49,1,2,38,"Medium","6–10","36–40","4–5"
"721","E0721","Female",35,"High School","HR",4,13,1906000,578700,5,2022-03-01,"Delhi",2.8,"No",1647800,258200,2484700,8,8,39,2,3,44,"High","11–20","41–45","8–10"
"722","E0722","Male",30,"Bachelors","IT",2,6,835000,85600,4,2018-08-23,"Pune",6.4,"Yes",651300,183700,920600,3,7,39,2,5,50,"Medium","6–10","46–50","6–7"
"723","E0723","Male",29,"Masters","Operations",3,5,1141000,189600,4,2015-07-12,"Delhi",9.5,"No",900300,240700,1330600,6,8,22,0,5,42,"Medium","0–5","41–45","8–10"
"724","E0724","Male",35,"Bachelors","HR",4,11,1716000,423500,4,2010-08-30,"Pune",14.4,"No",1346900,369100,2139500,4,8,2,2,6,45,"High","11–20","41–45","8–10"
"725","E0725","Male",26,"Bachelors","R&D",2,4,889000,61900,3,2017-05-30,"Hyderabad",7.6,"No",702200,186800,950900,7,5,53,1,4,38,"Medium","0–5","36–40","4–5"
"726","E0726","Male",27,"High School","HR",3,5,889000,76700,2,2020-12-22,"Delhi",4,"No",685300,203700,965700,5,10,46,0,3,37,"Medium","0–5","36–40","8–10"
"727","E0727","Male",40,"Bachelors","Marketing",3,18,1447000,201300,4,2012-09-03,"Pune",12.3,"No",1296500,150500,1648300,10,8,14,3,2,48,"High","11–20","46–50","8–10"
"728","E0728","Male",23,"Masters","IT",2,0,969000,62900,2,2010-01-25,"Mumbai",14.9,"No",805800,163200,1031900,6,10,42,1,6,39,"Medium","0–5","36–40","8–10"
"729","E0729","Male",28,"Bachelors","IT",3,1,1316000,146400,3,2019-11-03,"Mumbai",5.2,"No",1006300,309700,1462400,6,4,42,0,3,44,"High","0–5","41–45","4–5"
"730","E0730","Female",33,"Bachelors","IT",2,11,1150000,97100,3,2014-05-12,"Chennai",10.6,"No",1016000,134000,1247100,6,4,62,2,3,35,"Medium","11–20","<=35","4–5"
"731","E0731","Female",34,"PhD","Finance",4,11,2283000,511500,4,2023-10-09,"Bangalore",1.2,"Yes",1899400,383600,2794500,6,7,63,1,4,38,"High","11–20","36–40","6–7"
"732","E0732","Male",28,"Bachelors","Marketing",1,5,679000,13700,1,2014-09-13,"Hyderabad",10.3,"No",509700,169300,692700,8,6,46,1,4,42,"Low","0–5","41–45","6–7"
"733","E0733","Male",23,"Bachelors","HR",2,0,608000,63200,4,2017-12-02,"Hyderabad",7.1,"No",527700,80300,671200,5,2,14,1,2,41,"Low","0–5","41–45","1–3"
"734","E0734","Male",26,"PhD","Finance",2,4,1199000,83100,3,2014-04-24,"Bangalore",10.7,"No",983500,215500,1282100,9,5,28,1,9,49,"Medium","0–5","46–50","4–5"
"735","E0735","Female",25,"High School","R&D",2,0,638000,68800,4,2010-03-14,"Pune",14.8,"No",510000,128000,706800,6,6,29,2,3,39,"Low","0–5","36–40","6–7"
"736","E0736","Female",29,"Masters","Finance",4,7,2029000,541300,4,2023-01-24,"Delhi",1.9,"No",1797200,231800,2570300,7,3,45,2,4,44,"High","6–10","41–45","1–3"
"737","E0737","Male",32,"Bachelors","Operations",4,7,2004000,361100,3,2010-01-30,"Chennai",14.9,"No",1621300,382700,2365100,8,8,26,2,4,56,"High","6–10","50+","8–10"
"738","E0738","Other",23,"High School","Marketing",2,0,877000,87600,4,2023-04-05,"Hyderabad",1.7,"No",686100,190900,964600,7,6,35,0,2,46,"Medium","0–5","46–50","6–7"
"739","E0739","Female",38,"PhD","Marketing",4,16,2205000,147400,1,2013-01-13,"Pune",12,"Yes",1732900,472100,2352400,8,5,30,1,7,42,"High","11–20","41–45","4–5"
